ano,muestreo,departamento,estacion,coduer,sustrato,latitud,longitud,ca_cla,ca_cte,ca_cot,ca_hdd,ca_no3,ca_od,ca_ph,ca_po4,ca_sst,eval_cla,eval_cte,eval_cot,eval_hdd,eval_no3,eval_od,eval_ph,eval_sst,eval_po4,cot,cla,cte,hdd,no3,od,ph,po4,sst,icam,icam_calificacion,num_variables,confianza
2024,2024--1,CORDOBA,P. Blanca,C23001014,Agua Marina,9.410063000000001,-75.763847,25,0.84,77.61,98.89,72.56,84.41,67.84,95.81,30.94,INADECUADA,PESIMA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,ACEPTABLE,INADECUADA,OPTIMA,1.63,4.55,3500,0.11,23.2,6.53,8.6,5.08,104,38.6,INADECUADA,8,1
2024,2024--2,CORDOBA,P. Blanca,C23001014,Agua Marina,9.410063000000001,-75.763847,73.5,73.35,,,76.98,81.33,89.12,94.04,82.69,ADECUADA,ADECUADA,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,-1,0.91,79,-1,20.5,6.29,8.16,6.69,14.5,82.53,ADECUADA,6,0.75
2024,2024--1,CORDOBA,P. Escondido,C23002003,Agua Marina,9.01226,-76.263998,48.73,1,38.78,98.4,1,84.66,64.89,67.76,78.78,INADECUADA,PESIMA,INADECUADA,OPTIMA,PESIMA,ADECUADA,ACEPTABLE,ADECUADA,ACEPTABLE,3.51,2.27,5400,0.16,113,6.55,8.65,24.7,19,26.23,INADECUADA,8,1
2024,2024--2,CORDOBA,P. Escondido,C23002003,Agua Marina,9.01226,-76.263998,25,10.05,68.98,89.58,90.71,80.8,89.46,88.5,1,INADECUADA,PESIMA,ACEPTABLE,ADECUADA,OPTIMA,ADECUADA,ADECUADA,PESIMA,ADECUADA,2.05,3.74,2200,1.04,11,6.25,8.15,11.1,294,36.54,INADECUADA,8,1
2024,2024--1,CORDOBA,P. Rula,C23001052,Agua Estuarina,9.401944,-75.80886100000001,82.44,97.35,84.33,,98.93,49.31,92.37,71.15,86.71,ADECUADA,OPTIMA,ADECUADA,,OPTIMA,INADECUADA,OPTIMA,ADECUADA,ADECUADA,4.9,5.99,12,,4.55,4.31,7.71,14.4,27.5,79.35,ADECUADA,8,1
2024,2024--2,CORDOBA,P. Rula,C23001052,Agua Estuarina,9.401944,-75.80886100000001,92.85,84.3,94.68,,99.61,49.31,89.5,67.75,94.32,OPTIMA,ADECUADA,OPTIMA,,OPTIMA,INADECUADA,ADECUADA,OPTIMA,ACEPTABLE,2.14,2.68,460,,5.23,4.31,7.62,12.5,9.72,80.26,ADECUADA,8,1
2024,2024--1,CORDOBA,P. Venados,C23002006,Agua Marina,9.359645,-76.007908,25,64.41,68.37,,88.28,86.61,63.09,97.35,50.7,INADECUADA,ACEPTABLE,ACEPTABLE,,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,OPTIMA,2.08,5.23,130,-1,13.1,6.71,8.68,3.54,62.7,72.32,ADECUADA,7,0.88
2024,2024--2,CORDOBA,P. Venados,C23002006,Agua Marina,9.359645,-76.007908,25,100,,,,81.46,86.54,98.67,62.85,INADECUADA,OPTIMA,,,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,-1,3.52,6.8,-1,-1,6.3,8.23,2.07,41,-1,NO REPORTADO,5,0.66
2024,2024--1,CORDOBA,P. los Córdobas,C23002009,Agua Estuarina,8.909778000000001,-76.359806,82.27,68.11,94.74,97.31,97.33,78.71,98.52,52.42,50.93,ADECUADA,ACEPTABLE,OPTIMA,OPTIMA,OPTIMA,ADECUADA,OPTIMA,ACEPTABLE,ACEPTABLE,2.12,6.05,1300,0.27,3.94,6.36,8.72,3.51,155,74.69,ADECUADA,8,1
2024,2024--2,CORDOBA,P. los Córdobas,C23002009,Agua Estuarina,8.909778000000001,-76.359806,98.1,91,,,99.29,76.69,98.4,51.96,58.2,OPTIMA,OPTIMA,,,OPTIMA,ADECUADA,OPTIMA,ACEPTABLE,ACEPTABLE,-1,1.16,170,-1,4.79,6.24,8.21,3.22,122,78.62,ADECUADA,7,0.87
2024,2024--1,CORDOBA,S. Bernardo,C23002001,Agua Marina,9.353776,-76.021026,33.72,95.02,76.99,,89.04,85.4,64.29,98.24,59.09,INADECUADA,OPTIMA,ADECUADA,,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,OPTIMA,1.66,2.87,14,-1,12.5,6.61,8.66,2.57,47.2,80.11,ADECUADA,7,0.88
2024,2024--2,CORDOBA,S. Bernardo,C23002001,Agua Marina,9.353776,-76.021026,25,91.15,,98.99,91.75,82.11,86.93,98.71,61.73,INADECUADA,OPTIMA,,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,-1,3.69,21,0.1,4.54,6.35,8.22,2.03,42.8,86.15,ADECUADA,7,0.87
2024,2024--1,CORDOBA,Sinu - Tinajones,C23001001,Agua Estuarina,9.452488,-75.92140300000001,,37.35,96.47,98.8,1,83.96,88.76,64.02,56.15,,INADECUADA,OPTIMA,OPTIMA,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,1.47,-1,3300,0.12,269,6.67,7.6,10.4,131,43.79,INADECUADA,7,0.88
2024,2024--2,CORDOBA,Sinu - Tinajones,C23001001,Agua Estuarina,9.452488,-75.92140300000001,98.42,11.59,97.17,,1,80.41,73.33,57.39,55.04,OPTIMA,PESIMA,OPTIMA,,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,ACEPTABLE,1.18,1.07,16000,-1,209,6.46,7.3,6.56,136,39.26,INADECUADA,8,1
2024,2024--1,LA GUAJIRA,Cabo de la Vela,C44002019,Agua Marina,12.200647,-72.14900300000001,37.76,91.15,54.42,99.22,,84.41,89.12,,59.8,INADECUADA,OPTIMA,ACEPTABLE,OPTIMA,,ADECUADA,ADECUADA,ACEPTABLE,,2.78,2.79,21,0.077,-1,6.53,8.16,-1,46,78.06,ADECUADA,6,0.79
2024,2024--1,LA GUAJIRA,F. Camarones,C44003019,Agua Marina,11.430681,-73.093304,25,100,36.8,,,79.05,90.43,,53.12,INADECUADA,OPTIMA,INADECUADA,,,ADECUADA,OPTIMA,ACEPTABLE,,3.59,3.3,6.1,-1,-1,6.12,8.12,-1,58,-1,NO REPORTADO,5,0.67
2024,2024--1,LA GUAJIRA,F. Cañas,C44003005,Agua Marina,11.270228,-73.406333,71.53,90.19,59.57,,,76.84,31.31,,92.14,ADECUADA,OPTIMA,ACEPTABLE,,,ADECUADA,INADECUADA,OPTIMA,,2.52,0.96,23,-1,-1,5.96,9.23,-1,5,-1,NO REPORTADO,5,0.67
2024,2024--1,LA GUAJIRA,F. Jerez,C44003006,Agua Marina,11.283197,-73.32355,54.46,90.19,54.82,,,92.93,57.03,,89.96,ACEPTABLE,OPTIMA,ACEPTABLE,,,OPTIMA,ACEPTABLE,ADECUADA,,2.76,1.55,23,-1,-1,7.29,8.78,-1,7,-1,NO REPORTADO,5,0.67
2024,2024--1,LA GUAJIRA,F. Manaure,C44002023,Agua Marina,11.78611,-72.456598,89.25,90.66,37.55,,,80.66,88.78,98.65,70.96,ADECUADA,OPTIMA,INADECUADA,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,3.56,0.52,22,-1,-1,6.24,8.17,2.1,29,74.5,ADECUADA,6,0.79
2024,2024--1,LA GUAJIRA,F. Palomino,C44003007,Agua Marina,11.266381,-73.568179,61.21,64.41,55.41,,83.71,81.06,53.39,92.8,86.91,ACEPTABLE,ACEPTABLE,ACEPTABLE,,ADECUADA,ADECUADA,ACEPTABLE,ADECUADA,OPTIMA,2.73,1.26,130,-1,16.3,6.27,8.84,7.75,10,72,ADECUADA,7,0.88
2024,2024--1,LA GUAJIRA,F. Rancheria,C44003008,Agua Marina,11.55796,-72.90604,49.12,6.07,57.39,,92.62,72.27,81.29,92.08,84.99,INADECUADA,PESIMA,ACEPTABLE,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,2.63,2.2,2800,-1,8.42,5.64,8.35,8.34,12,51.87,ACEPTABLE,7,0.88
2024,2024--1,LA GUAJIRA,F. río Ancho,C44003034,Agua Marina,11.264189,-73.486497,51.64,99.54,58.97,,,81.98,36.54,,87.9,ACEPTABLE,OPTIMA,ACEPTABLE,,,ADECUADA,INADECUADA,ADECUADA,,2.55,1.76,7.8,-1,-1,6.34,9.13,-1,9,-1,NO REPORTADO,5,0.67
2024,2024--1,LA GUAJIRA,Manaure - Salina,C44002020,Agua Marina,11.78947,-72.44148,84.94,88.41,41.39,99.05,,79.99,87.32,98.44,73.19,ADECUADA,ADECUADA,INADECUADA,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,3.4,0.63,27,0.094,-1,6.19,8.21,2.34,26,78.15,ADECUADA,7,0.91
2024,2024--1,LA GUAJIRA,Muelle Riohacha,C44003009,Agua Marina,11.55835,-72.911407,25,34.31,25,,1,75.01,80.81,27.48,57.48,INADECUADA,INADECUADA,INADECUADA,,PESIMA,ADECUADA,ADECUADA,ACEPTABLE,INADECUADA,4.65,3.3,540,-1,95.4,5.83,8.36,54.9,50,30.76,INADECUADA,7,0.88
2024,2024--1,LA GUAJIRA,P. Brisa,C44003029,Agua Marina,11.2706,-73.3815,89.25,95.65,55.61,,,78.77,47.97,,92.14,ADECUADA,OPTIMA,ACEPTABLE,,,ADECUADA,INADECUADA,OPTIMA,,2.72,0.52,13,-1,-1,6.1,8.93,-1,5,-1,NO REPORTADO,5,0.67
2024,2024--1,LA GUAJIRA,P. Camarones,C44003018,Agua Marina,11.42906,-73.09244199999999,25,99.11,34.46,98.8,,79.99,85.73,,83.14,INADECUADA,OPTIMA,INADECUADA,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,,3.68,5.6,8.3,0.12,-1,6.19,8.25,-1,14,75.93,ADECUADA,6,0.79
2024,2024--1,LA GUAJIRA,P. Dibulla,C44003017,Agua Marina,11.274657,-73.314316,25,43.73,39.74,,,75.29,76.24,98.24,80.48,INADECUADA,INADECUADA,INADECUADA,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,3.47,5.83,350,-1,-1,5.85,8.45,2.57,17,64.87,ACEPTABLE,6,0.79
2024,2024--1,LA GUAJIRA,P. Manaure,C44002022,Agua Marina,11.778917,-72.452956,56.4,80.76,25,,,84.03,84.9,98.66,65.42,ACEPTABLE,ADECUADA,INADECUADA,,,ADECUADA,ADECUADA,ACEPTABLE,OPTIMA,6.53,1.45,49,-1,-1,6.5,8.27,2.08,37,67.53,ACEPTABLE,6,0.79
2024,2024--1,LA GUAJIRA,P. Mayapo,C44003026,Agua Marina,11.661944,-72.78658300000001,70.76,90.66,54.42,,,78.23,74.63,,92.14,ADECUADA,OPTIMA,ACEPTABLE,,,ADECUADA,ADECUADA,OPTIMA,,2.78,0.98,22,-1,-1,6.06,8.48,-1,5,-1,NO REPORTADO,5,0.67
2024,2024--1,LA GUAJIRA,P. Riohacha,C44003010,Agua Marina,11.55487,-72.91153,35.34,13.74,25,,89.16,78.91,79.33,88.91,71.7,INADECUADA,PESIMA,INADECUADA,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,4.22,2.84,1700,-1,12.4,6.11,8.39,10.8,28,51.26,ACEPTABLE,7,0.88
2024,2024--1,LA GUAJIRA,Puerto Bolívar,C44002025,Agua Marina,12.21255833,-71.9851,61.5,88.41,66.95,99.23,,90.57,81.29,94.33,74.73,ACEPTABLE,ADECUADA,ACEPTABLE,OPTIMA,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,2.15,1.25,27,0.076,-1,7.06,8.35,6.44,24,84.52,ADECUADA,7,0.91
2024,2024--1,LA GUAJIRA,TermoGuajira,C44003015,Agua Marina,11.263445,-73.417823,25,86.02,54.42,,,76.28,30.32,98.34,66.08,INADECUADA,ADECUADA,ACEPTABLE,,,ADECUADA,INADECUADA,ACEPTABLE,OPTIMA,2.78,5.12,33,-1,-1,5.92,9.25,2.46,36,65.16,ACEPTABLE,6,0.79
2024,2024--1,LA GUAJIRA,Vertimiento Riohacha,C44003016,Agua Marina,11.55053,-72.928619,25,10.05,49.39,,92.39,72.41,80.32,97.78,75.52,INADECUADA,PESIMA,INADECUADA,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,3.03,9.46,2200,-1,8.88,5.65,8.37,3.08,23,54.46,ACEPTABLE,7,0.88
2024,2024--1,MAGDALENA,Aeropuerto,C47003001,Agua Marina,11.12632,-74.237427,,53.77,,,89.4,72.41,87.32,89.71,82.51,,ACEPTABLE,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,ADECUADA,,,220,,12.2,5.65,8.21,10.2,14.7,76.49,ADECUADA,6,0.75
2024,2024--1,MAGDALENA,Bahia Concha,C47002006,Agua Marina,11.298678,-74.150555,43.71,100,50.41,,91.63,85.89,87.32,98.44,94.48,INADECUADA,OPTIMA,ACEPTABLE,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,2.98,2.62,2,-1,4.43,6.65,8.21,2.34,3.03,84.69,ADECUADA,7,0.88
2024,2024--1,MAGDALENA,Bahía Chengue,C47002002,Agua Marina,11.319567,-74.133588,96.71,100,49.59,,,95.98,86.54,97.89,91.13,OPTIMA,OPTIMA,INADECUADA,,,OPTIMA,ADECUADA,OPTIMA,OPTIMA,3.02,0.29,1.8,-1,-1,7.63,8.23,2.96,5.91,84.96,ADECUADA,6,0.79
2024,2024--1,MAGDALENA,Boya 2,C47003046,Agua Marina,11.243728,-74.220039,95.34,53.77,57.19,,,85.64,83.59,,96.72,OPTIMA,ACEPTABLE,ACEPTABLE,,,ADECUADA,ADECUADA,OPTIMA,,2.64,0.34,220,-1,-1,6.63,8.3,-1,1.39,-1,NO REPORTADO,5,0.67
2024,2024--1,MAGDALENA,Cabotaje (calle 10),C47003006,Agua Marina,11.24811,-74.214678,94.75,64.41,42.98,98.3,92.74,87.2,83.59,92,89.9,OPTIMA,ACEPTABLE,INADECUADA,OPTIMA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,3.33,0.36,130,0.17,5.95,6.76,8.3,8.41,7.06,78.16,ADECUADA,8,1
2024,2024--1,MAGDALENA,Emisario 8,C47003037,Agua Marina,11.25836103,-74.21813797,88.11,1,32.56,99.11,89.67,79.32,84.47,55.23,90.95,ADECUADA,PESIMA,INADECUADA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,ACEPTABLE,3.75,0.55,5400,0.088,3.08,6.14,8.28,32.7,6.08,39.01,INADECUADA,8,1
2024,2024--1,MAGDALENA,F. Buritaca,C47001004,Agua Marina,11.2697,-73.769133,,88.84,,,,86.73,87.32,97.77,89.36,,ADECUADA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,26,,-1,6.72,8.21,3.09,7.57,-1,NO REPORTADO,5,0.66
2024,2024--1,MAGDALENA,F. Cordoba,C47003023,Agua Marina,11.041306,-74.249611,25,43.73,29.98,,89.56,72.41,90.73,87.82,73.96,INADECUADA,INADECUADA,INADECUADA,,ADECUADA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,3.84,7.56,350,-1,3.02,5.65,8.11,11.6,25,63.66,ACEPTABLE,7,0.88
2024,2024--1,MAGDALENA,F. Don Diego,C47001005,Agua Marina,11.266837,-73.705072,85.34,95.02,,,92.92,86.61,88.42,98.24,91.48,ADECUADA,OPTIMA,,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,,0.62,14,-1,6.65,6.71,8.18,2.57,5.59,91.78,OPTIMA,6,0.75
2024,2024--1,MAGDALENA,F. Gaira,C47003014,Agua Marina,11.195806,-74.240194,55.77,1,42.75,,89.96,84.91,83.59,93.92,81.89,ACEPTABLE,PESIMA,INADECUADA,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,3.34,1.48,5400,-1,3.24,6.57,8.3,6.8,15.4,38.33,INADECUADA,7,0.88
2024,2024--1,MAGDALENA,F. Guachaca,C47001006,Agua Marina,11.2683272,-73.82487768,,93.25,,,,88.7,86.93,97.98,86.52,,OPTIMA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,17,,-1,6.89,8.22,2.86,10.4,-1,NO REPORTADO,5,0.66
2024,2024--1,MAGDALENA,F. Manzanares,C47003018,Agua Marina,11.239611,-74.228667,98.29,0.84,42.98,,69.64,83.91,83.14,84.27,93.13,OPTIMA,PESIMA,INADECUADA,,ACEPTABLE,ADECUADA,ADECUADA,OPTIMA,ADECUADA,3.33,0.22,3500,-1,25,6.49,8.31,14.1,4.14,36.34,INADECUADA,7,0.88
2024,2024--1,MAGDALENA,F. Piedras,C47002003,Agua Marina,11.305156,-73.886136,97.88,93.25,53.63,,89.99,87.08,86.54,97.38,93.06,OPTIMA,OPTIMA,ACEPTABLE,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,2.82,0.24,17,-1,3.26,6.75,8.23,3.51,4.2,84.18,ADECUADA,7,0.88
2024,2024--1,MAGDALENA,F. Toribio,C47003024,Agua Marina,11.0575,-74.236806,25,17.75,29.39,99.11,85.21,72.7,90.11,84.42,73.57,INADECUADA,PESIMA,INADECUADA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,ADECUADA,ADECUADA,3.86,5.19,1300,0.088,15.3,5.67,8.13,14,25.5,58.43,ACEPTABLE,8,1
2024,2024--1,MAGDALENA,Marina - Bahía SMR,C47003008,Agua Marina,11.24159513,-74.21617207999999,99.15,6.07,40.69,98.89,77.15,83.65,87.32,67.92,96.09,OPTIMA,PESIMA,INADECUADA,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,ACEPTABLE,3.43,0.17,2800,0.11,20.4,6.47,8.21,24.6,1.82,53.27,ACEPTABLE,8,1
2024,2024--1,MAGDALENA,P. Batallón,C47003019,Agua Marina,11.233245,-74.223054,,73.35,,,92.83,83.65,82.69,,95.54,,ADECUADA,,,OPTIMA,ADECUADA,ADECUADA,OPTIMA,,,,79,,6.21,6.47,8.32,-1,2.22,-1,NO REPORTADO,5,0.63
2024,2024--1,MAGDALENA,P. Blanca,C47003050,Agua Marina,11.218934,-74.23879799999999,,67.54,,,,84.03,83.59,,93.21,,ACEPTABLE,,,,ADECUADA,ADECUADA,OPTIMA,,,,110,,-1,6.5,8.3,-1,4.08,-1,NO REPORTADO,4,0.54
2024,2024--1,MAGDALENA,P. Buritaca,C47001010,Agua Marina,11.264319,-73.76822499999999,82.9,53.77,,,92.11,84.41,83.14,94.34,76.24,ADECUADA,ACEPTABLE,,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,0.68,220,-1,4.93,6.53,8.31,6.43,22.1,78.34,ADECUADA,6,0.75
2024,2024--1,MAGDALENA,P. Cristal,C47002013,Agua Marina,11.328202,-74.077416,63.03,95.02,45.18,,,88.59,87.69,97.55,93.41,ACEPTABLE,OPTIMA,INADECUADA,,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,3.23,1.2,14,-1,-1,6.88,8.2,3.33,3.91,82,ADECUADA,6,0.79
2024,2024--1,MAGDALENA,P. Mendihuaca,C47001011,Agua Marina,11.28287802,-73.87230299,63.03,98.3,54.02,,91.71,88.02,86.14,97.97,88.12,ACEPTABLE,OPTIMA,ACEPTABLE,,OPTIMA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,2.8,1.2,9.3,-1,4.5,6.83,8.24,2.87,8.79,84.69,ADECUADA,7,0.88
2024,2024--1,MAGDALENA,P. Municipal,C47003020,Agua Marina,11.24268302,-74.21579196,59.8,34.31,39.51,,,85.89,82.23,,91.32,ACEPTABLE,INADECUADA,INADECUADA,,,ADECUADA,ADECUADA,OPTIMA,,3.48,1.31,540,-1,-1,6.65,8.33,-1,5.74,-1,NO REPORTADO,5,0.67
2024,2024--1,MAGDALENA,P. Neguanje,C47002005,Agua Marina,11.316178,-74.080874,63.03,100,47.94,,,88.25,85.73,98.18,93.9,ACEPTABLE,OPTIMA,INADECUADA,,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,3.1,1.2,2,-1,-1,6.85,8.25,2.64,3.5,83.36,ADECUADA,6,0.79
2024,2024--1,MAGDALENA,P. Rodadero,C47003015,Agua Marina,11.204225,-74.22855299999999,95.34,26.53,50.2,,,85.03,83.59,98.3,92.14,OPTIMA,INADECUADA,ACEPTABLE,,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,2.99,0.34,790,-1,-1,6.58,8.3,2.5,5,65.46,ACEPTABLE,6,0.79
2024,2024--1,MAGDALENA,P. Salguero,C47003016,Agua Marina,11.187837,-74.234671,,0.84,,,,82.76,83.14,97.99,87.64,,PESIMA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,3500,,-1,6.4,8.31,2.85,9.26,-1,NO REPORTADO,5,0.66
2024,2024--1,MAGDALENA,P. Taganga,C47003022,Agua Marina,11.265476,-74.19198300000001,97.43,93.25,48.35,,89.63,85.89,83.14,98.6,91.79,OPTIMA,OPTIMA,INADECUADA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,3.08,0.26,17,-1,12,6.65,8.31,2.16,5.31,82.19,ADECUADA,7,0.88
2024,2024--1,MAGDALENA,Playa Grande,C47003049,Agua Marina,11.27078,-74.197114,,59.12,,,87.37,84.53,82.23,98.19,96.23,,ACEPTABLE,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,OPTIMA,,,170,-1,2.03,6.54,8.33,2.63,1.72,82.65,ADECUADA,6,0.75
2024,2024--1,MAGDALENA,Pozos Colorados,C47003013,Agua Marina,11.15398,-74.234329,,48.6,,,,78.09,82.69,98.1,74.73,,INADECUADA,,,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,,280,,-1,6.05,8.32,2.73,24,-1,NO REPORTADO,5,0.66
2024,2024--1,MAGDALENA,Puerto 1-Drumond,C47003087,Agua Marina,11.075828,-74.23526700000001,51.02,,,,87.67,76.98,87.69,93.24,85.47,ACEPTABLE,,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,1.83,,-1,2.15,5.97,8.2,7.38,11.5,-1,NO REPORTADO,5,0.61
2024,2024--1,MAGDALENA,Puerto 2- Cordoba,C47003089,Agua Marina,11.045106,-74.24212499999999,25,,,,90.36,66.61,90.73,93.17,73.88,INADECUADA,,,,OPTIMA,ACEPTABLE,OPTIMA,ADECUADA,OPTIMA,,5.09,,-1,3.48,5.26,8.11,7.44,25.1,-1,NO REPORTADO,5,0.61
2024,2024--1,MAGDALENA,Puerto 3-Nuevo,C47003088,Agua Marina,11.068883,-74.23855400000001,55.38,,,,88.18,77.81,88.06,94.08,84.34,ACEPTABLE,,,,ADECUADA,ADECUADA,ADECUADA,ADECUADA,OPTIMA,,1.5,,-1,2.36,6.03,8.19,6.66,12.7,-1,NO REPORTADO,5,0.61
2024,2024--1,NARIÑO,Arco el Morro,P52002029,Agua Marina,1.829528,-78.73022499999999,56.83,1,25,96.41,1,44.3,79.58,1,70.31,ACEPTABLE,PESIMA,INADECUADA,OPTIMA,PESIMA,INADECUADA,ADECUADA,ADECUADA,PESIMA,9.64,1.43,16000,0.36,198,3.82,7.16,188,29.9,13.58,PESIMA,8,1
2024,2024--1,NARIÑO,Bocana Tumaco,P52002040,Agua Marina,1.910673,-78.72361000000001,54.81,43.73,79.66,,,87.44,89.46,97.9,94.32,ACEPTABLE,INADECUADA,ADECUADA,,,ADECUADA,ADECUADA,OPTIMA,OPTIMA,1.53,1.53,350,-1,-1,6.78,8.15,2.95,3.16,78.65,ADECUADA,6,0.79
2024,2024--1,NARIÑO,E. Mobil Litoral,P52002027,Agua Estuarina,1.8037447,-78.7738801,92.89,21.35,94.74,99.17,55.83,75.02,95.95,88.4,92.94,OPTIMA,PESIMA,OPTIMA,OPTIMA,ACEPTABLE,ADECUADA,OPTIMA,OPTIMA,ADECUADA,2.12,2.67,5400,0.082,25.4,6.14,7.88,24.8,12.8,69.81,ACEPTABLE,8,1
2024,2024--1,NARIÑO,E. Servicio Bavaria,P52002028,Agua Estuarina,1.8062109,-78.7617903,84.17,21.35,93.7,95.31,48.64,66.7,86.32,93.96,89.27,ADECUADA,PESIMA,OPTIMA,OPTIMA,INADECUADA,ACEPTABLE,ADECUADA,ADECUADA,OPTIMA,2.47,5.41,5400,0.47,33.1,5.62,7.54,29.4,21.3,66.14,ACEPTABLE,8,1
2024,2024--1,NARIÑO,El Pajal,P52002015,Agua Estuarina,1.792806,-78.780861,93.83,9.36,94.77,97.91,54.15,68.24,82.53,91.53,91.58,OPTIMA,PESIMA,OPTIMA,OPTIMA,ACEPTABLE,ACEPTABLE,ADECUADA,OPTIMA,OPTIMA,2.11,2.39,54000,0.21,26.9,5.72,7.46,27.2,15.9,60.3,ACEPTABLE,8,1
2024,2024--1,NARIÑO,Estación Emisario,P52002038,Agua Estuarina,1.7871111,-78.8028056,95.37,1.41,91.01,98.89,91.71,80.58,72.06,75.78,91.75,OPTIMA,PESIMA,OPTIMA,OPTIMA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,ADECUADA,3.28,1.94,160000,0.11,2.87,6.47,7.28,64.4,15.5,47.84,INADECUADA,8,1
2024,2024--1,NARIÑO,F. Mira,P52003008,Agua Estuarina,1.642861,-79.021778,96.65,60.89,,95.31,39.14,96.08,95.95,58,84.95,OPTIMA,ACEPTABLE,,OPTIMA,INADECUADA,OPTIMA,OPTIMA,ADECUADA,ACEPTABLE,-1,1.57,1700,0.47,53,7.5,7.88,6.92,31.9,74.55,ADECUADA,7,0.87
2024,2024--1,NARIÑO,Frente a rios,P52002030,Agua Estuarina,1.812912,-78.5807495,52.39,13.2,94.59,,37.51,71.25,80.42,67.57,86.51,ACEPTABLE,PESIMA,OPTIMA,,INADECUADA,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,2.17,19.3,9200,-1,58.8,5.91,7.42,12.4,28,54.85,ACEPTABLE,8,1
2024,2024--1,NARIÑO,Isla Vaqueria,P52002042,Agua Estuarina,1.812472,-78.80125,92.89,13.2,96.4,86.99,59.9,89.34,73.33,54.03,81.05,OPTIMA,PESIMA,OPTIMA,ADECUADA,ACEPTABLE,ADECUADA,ADECUADA,ADECUADA,ACEPTABLE,1.5,2.67,9200,1.3,22.3,7,7.3,4.52,42.2,60.86,ACEPTABLE,8,1
2024,2024--1,NARIÑO,P. Bocagrande,P52002039,Agua Marina,1.823167,-78.830944,49.4,34.31,31.72,92.69,79.75,89.93,92.32,93.73,72.36,INADECUADA,INADECUADA,INADECUADA,OPTIMA,ADECUADA,ADECUADA,OPTIMA,ADECUADA,OPTIMA,3.78,2.14,540,0.73,18.8,7,7.51,6.96,27.1,66.92,ACEPTABLE,8,1
2024,2024--1,NARIÑO,P. El Morro,P52002014,Agua Marina,1.831028,-78.733361,25,51.92,76.99,99.21,,84.03,89.79,96.4,81.27,INADECUADA,ACEPTABLE,ADECUADA,OPTIMA,,ADECUADA,ADECUADA,ADECUADA,OPTIMA,1.66,3.65,240,0.078,-1,6.5,8.14,4.51,16.1,80.56,ADECUADA,7,0.91
2024,2024--1,NARIÑO,P. Mosquera,P52001024,Agua Marina,2.56107,-78.475166,25,67.54,75.34,,,79.59,94.97,97.27,80.57,INADECUADA,ACEPTABLE,ADECUADA,,,ADECUADA,OPTIMA,ADECUADA,OPTIMA,1.74,5.22,110,-1,-1,6.16,7.91,3.62,16.9,81.28,ADECUADA,6,0.79
